58,KA311,ICN,CJU,2020-04-02 10:00,2020-04-02 11:15,1,5,F,300000
59,KA311,ICN,CJU,2020-04-02 10:00,2020-04-02 11:15,1,10,B,200000
60,KA311,ICN,CJU,2020-04-02 10:00,2020-04-02 11:15,1,30,E,150000
61,KA321,ICN,CJU,2020-04-02 11:00,2020-04-02 12:15,1,5,F,300000
62,KA321,ICN,CJU,2020-04-02 11:00,2020-04-02 12:15,1,10,B,200000
63,KA321,ICN,CJU,2020-04-02 11:00,2020-04-02 12:15,1,30,E,150000
64,KA302,CJU,ICN,2020-04-04 9:30,2020-04-04 10:45,1,5,F,300000
65,KA302,CJU,ICN,2020-04-04 9:30,2020-04-04 10:45,1,10,B,200000
66,KA302,CJU,ICN,2020-04-04 9:30,2020-04-04 10:45,1,30,E,150000
67,KA312,CJU,ICN,2020-04-06 10:30,2020-04-06 11:45,1,5,F,300000
68,KA312,CJU,ICN,2020-04-06 10:30,2020-04-06 11:45,1,10,B,200000
69,KA312,CJU,ICN,2020-04-06 10:30,2020-04-06 11:45,1,30,E,150000
70,KA322,CJU,ICN,2020-04-08 11:30,2020-04-08 12:45,1,5,F,300000
71,KA322,CJU,ICN,2020-04-08 11:30,2020-04-08 12:45,1,10,B,200000
72,KA322,CJU,ICN,2020-04-08 11:30,2020-04-08 12:45,1,30,E,150000
73,AC201,ICN,PEK,2020-04-02 12:00,2020-04-02 13:15,0,5,F,300000
74,AC201,ICN,PEK,2020-04-02 12:00,2020-04-02 13:15,0,10,B,200000
75,AC201,ICN,PEK,2020-04-02 12:00,2020-04-02 13:15,0,30,E,150000
76,AC211,ICN,PEK,2020-04-02 13:00,2020-04-02 14:15,0,5,F,300000
77,AC211,ICN,PEK,2020-04-02 13:00,2020-04-02 14:15,0,10,B,200000
78,AC211,ICN,PEK,2020-04-02 13:00,2020-04-02 14:15,0,30,E,150000
79,AC221,ICN,PEK,2020-04-02 14:00,2020-04-02 15:15,0,5,F,300000
80,AC221,ICN,PEK,2020-04-02 14:00,2020-04-02 15:15,0,10,B,200000
81,AC221,ICN,PEK,2020-04-02 14:00,2020-04-02 15:15,0,30,E,150000
82,AC202,PEK,ICN,2020-04-04 12:30,2020-04-04 13:45,0,5,F,300000
83,AC202,PEK,ICN,2020-04-04 12:30,2020-04-04 13:45,0,10,B,200000
84,AC202,PEK,ICN,2020-04-04 12:30,2020-04-04 13:45,0,30,E,150000
85,AC212,PEK,ICN,2020-04-06 13:30,2020-04-06 14:45,0,5,F,300000
86,AC212,PEK,ICN,2020-04-06 13:30,2020-04-06 14:45,0,10,B,200000
87,AC212,PEK,ICN,2020-04-06 13:30,2020-04-06 14:45,0,30,E,150000
88,AC222,PEK,ICN,2020-04-08 14:30,2020-04-08 15:45,0,5,F,300000
89,AC222,PEK,ICN,2020-04-08 14:30,2020-04-08 15:45,0,10,B,200000
90,AC222,PEK,ICN,2020-04-08 14:30,2020-04-08 15:45,0,30,E,150000
91,JA101,ICN,NRT,2020-04-02 15:00,2020-04-02 16:15,0,5,F,300000
92,JA101,ICN,NRT,2020-04-02 15:00,2020-04-02 16:15,0,10,B,200000
93,JA101,ICN,NRT,2020-04-02 15:00,2020-04-02 16:15,0,30,E,150000
94,JA111,ICN,NRT,2020-04-02 16:00,2020-04-02 17:15,0,5,F,300000
95,JA111,ICN,NRT,2020-04-02 16:00,2020-04-02 17:15,0,10,B,200000
96,JA111,ICN,NRT,2020-04-02 16:00,2020-04-02 17:15,0,30,E,150000
97,JA121,ICN,NRT,2020-04-02 17:00,2020-04-02 18:15,0,5,F,300000
98,JA121,ICN,NRT,2020-04-02 17:00,2020-04-02 18:15,0,10,B,200000
99,JA121,ICN,NRT,2020-04-02 17:00,2020-04-02 18:15,0,30,E,150000
100,JA102,NRT,ICN,2020-04-04 15:30,2020-04-04 16:45,0,5,F,300000
101,JA102,NRT,ICN,2020-04-04 15:30,2020-04-04 16:45,0,10,B,200000
102,JA102,NRT,ICN,2020-04-04 15:30,2020-04-04 16:45,0,30,E,150000
103,JA112,NRT,ICN,2020-04-06 16:30,2020-04-06 17:45,0,5,F,300000
104,JA112,NRT,ICN,2020-04-06 16:30,2020-04-06 17:45,0,10,B,200000
105,JA112,NRT,ICN,2020-04-06 16:30,2020-04-06 17:45,0,30,E,150000
106,JA122,NRT,ICN,2020-04-08 17:30,2020-04-08 18:45,0,5,F,300000
107,JA122,NRT,ICN,2020-04-08 17:30,2020-04-08 18:45,0,10,B,200000
108,JA122,NRT,ICN,2020-04-08 17:30,2020-04-08 18:45,0,30,E,150000
109,KA301,ICN,CJU,2020-04-03 9:00,2020-04-03 10:15,1,10,F,300000
110,KA301,ICN,CJU,2020-04-03 9:00,2020-04-03 10:15,1,10,B,200000
111,KA301,ICN,CJU,2020-04-03 9:00,2020-04-03 10:15,1,10,E,150000
112,KA311,ICN,CJU,2020-04-03 10:00,2020-04-03 11:15,1,10,F,300000
113,KA311,ICN,CJU,2020-04-03 10:00,2020-04-03 11:15,1,10,B,200000
114,KA311,ICN,CJU,2020-04-03 10:00,2020-04-03 11:15,1,10,E,150000
115,KA321,ICN,CJU,2020-04-03 11:00,2020-04-03 12:15,1,10,F,300000
116,KA321,ICN,CJU,2020-04-03 11:00,2020-04-03 12:15,1,10,B,200000
117,KA321,ICN,CJU,2020-04-03 11:00,2020-04-03 12:15,1,10,E,150000
118,KA302,CJU,ICN,2020-04-05 9:30,2020-04-05 10:45,1,10,F,300000
119,KA302,CJU,ICN,2020-04-05 9:30,2020-04-05 10:45,1,10,B,200000
120,KA302,CJU,ICN,2020-04-05 9:30,2020-04-05 10:45,1,10,E,150000
121,KA312,CJU,ICN,2020-04-07 10:30,2020-04-07 11:45,1,10,F,300000
122,KA312,CJU,ICN,2020-04-07 10:30,2020-04-07 11:45,1,10,B,200000
123,KA312,CJU,ICN,2020-04-07 10:30,2020-04-07 11:45,1,10,E,150000
124,KA322,CJU,ICN,2020-04-09 11:30,2020-04-09 12:45,1,10,F,300000
125,KA322,CJU,ICN,2020-04-09 11:30,2020-04-09 12:45,1,10,B,200000
126,KA322,CJU,ICN,2020-04-09 11:30,2020-04-09 12:45,1,10,E,150000
127,AC201,ICN,PEK,2020-04-03 12:00,2020-04-03 13:15,0,10,F,300000
128,AC201,ICN,PEK,2020-04-03 12:00,2020-04-03 13:15,0,10,B,200000
129,AC201,ICN,PEK,2020-04-03 12:00,2020-04-03 13:15,0,10,E,150000
130,AC211,ICN,PEK,2020-04-03 13:00,2020-04-03 14:15,0,10,F,300000
131,AC211,ICN,PEK,2020-04-03 13:00,2020-04-03 14:15,0,10,B,200000
132,AC211,ICN,PEK,2020-04-03 13:00,2020-04-03 14:15,0,10,E,150000
133,AC221,ICN,PEK,2020-04-03 14:00,2020-04-03 15:15,0,10,F,300000
134,AC221,ICN,PEK,2020-04-03 14:00,2020-04-03 15:15,0,10,B,200000
135,AC221,ICN,PEK,2020-04-03 14:00,2020-04-03 15:15,0,10,E,150000
136,AC202,PEK,ICN,2020-04-05 12:30,2020-04-05 13:45,0,10,F,300000
137,AC202,PEK,ICN,2020-04-05 12:30,2020-04-05 13:45,0,10,B,200000
138,AC202,PEK,ICN,2020-04-05 12:30,2020-04-05 13:45,0,10,E,150000
139,AC212,PEK,ICN,2020-04-07 13:30,2020-04-07 14:45,0,10,F,300000
140,AC212,PEK,ICN,2020-04-07 13:30,2020-04-07 14:45,0,10,B,200000
141,AC212,PEK,ICN,2020-04-07 13:30,2020-04-07 14:45,0,10,E,150000
142,AC222,PEK,ICN,2020-04-09 14:30,2020-04-09 15:45,0,10,F,300000
143,AC222,PEK,ICN,2020-04-09 14:30,2020-04-09 15:45,0,10,B,200000
144,AC222,PEK,ICN,2020-04-09 14:30,2020-04-09 15:45,0,10,E,150000
145,JA101,ICN,NRT,2020-04-03 15:00,2020-04-03 16:15,0,10,F,300000
146,JA101,ICN,NRT,2020-04-03 15:00,2020-04-03 16:15,0,10,B,200000
147,JA101,ICN,NRT,2020-04-03 15:00,2020-04-03 16:15,0,10,E,150000
148,JA111,ICN,NRT,2020-04-03 16:00,2020-04-03 17:15,0,10,F,300000
149,JA111,ICN,NRT,2020-04-03 16:00,2020-04-03 17:15,0,10,B,200000
150,JA111,ICN,NRT,2020-04-03 16:00,2020-04-03 17:15,0,10,E,150000
151,JA121,ICN,NRT,2020-04-03 17:00,2020-04-03 18:15,0,10,F,300000
152,JA121,ICN,NRT,2020-04-03 17:00,2020-04-03 18:15,0,10,B,200000
153,JA121,ICN,NRT,2020-04-03 17:00,2020-04-03 18:15,0,10,E,150000
154,JA102,NRT,ICN,2020-04-05 15:30,2020-04-05 16:45,0,10,F,300000
155,JA102,NRT,ICN,2020-04-05 15:30,2020-04-05 16:45,0,10,B,200000
156,JA102,NRT,ICN,2020-04-05 15:30,2020-04-05 16:45,0,10,E,150000
157,JA112,NRT,ICN,2020-04-07 16:30,2020-04-07 17:45,0,10,F,300000
158,JA112,NRT,ICN,2020-04-07 16:30,2020-04-07 17:45,0,10,B,200000
159,JA112,NRT,ICN,2020-04-07 16:30,2020-04-07 17:45,0,10,E,150000
160,JA122,NRT,ICN,2020-04-09 17:30,2020-04-09 18:45,0,10,F,300000
161,JA122,NRT,ICN,2020-04-09 17:30,2020-04-09 18:45,0,10,B,200000
162,JA122,NRT,ICN,2020-04-09 17:30,2020-04-09 18:45,0,10,E,150000
163,KA301,ICN,CJU,2020-04-04 9:00,2020-04-04 10:15,1,10,F,300000
164,KA301,ICN,CJU,2020-04-04 9:00,2020-04-04 10:15,1,10,B,200000
165,KA301,ICN,CJU,2020-04-04 9:00,2020-04-04 10:15,1,10,E,150000
166,KA311,ICN,CJU,2020-04-04 10:00,2020-04-04 11:15,1,10,F,300000
167,KA311,ICN,CJU,2020-04-04 10:00,2020-04-04 11:15,1,10,B,200000
168,KA311,ICN,CJU,2020-04-04 10:00,2020-04-04 11:15,1,10,E,150000
169,KA321,ICN,CJU,2020-04-04 11:00,2020-04-04 12:15,1,10,F,300000
170,KA321,ICN,CJU,2020-04-04 11:00,2020-04-04 12:15,1,10,B,200000
171,KA321,ICN,CJU,2020-04-04 11:00,2020-04-04 12:15,1,10,E,150000
172,KA302,CJU,ICN,2020-04-06 9:30,2020-04-06 10:45,1,10,F,300000
173,KA302,CJU,ICN,2020-04-06 9:30,2020-04-06 10:45,1,10,B,200000
174,KA302,CJU,ICN,2020-04-06 9:30,2020-04-06 10:45,1,10,E,150000
175,KA312,CJU,ICN,2020-04-08 10:30,2020-04-08 11:45,1,10,F,300000
176,KA312,CJU,ICN,2020-04-08 10:30,2020-04-08 11:45,1,10,B,200000
177,KA312,CJU,ICN,2020-04-08 10:30,2020-04-08 11:45,1,10,E,150000
178,KA322,CJU,ICN,2020-04-10 11:30,2020-04-10 12:45,1,10,F,300000
179,KA322,CJU,ICN,2020-04-10 11:30,2020-04-10 12:45,1,10,B,200000
180,KA322,CJU,ICN,2020-04-10 11:30,2020-04-10 12:45,1,10,E,150000
181,AC201,ICN,PEK,2020-04-04 12:00,2020-04-04 13:15,0,10,F,300000
182,AC201,ICN,PEK,2020-04-04 12:00,2020-04-04 13:15,0,10,B,200000
183,AC201,ICN,PEK,2020-04-04 12:00,2020-04-04 13:15,0,10,E,150000
184,AC211,ICN,PEK,2020-04-04 13:00,2020-04-04 14:15,0,10,F,300000
185,AC211,ICN,PEK,2020-04-04 13:00,2020-04-04 14:15,0,10,B,200000
186,AC211,ICN,PEK,2020-04-04 13:00,2020-04-04 14:15,0,10,E,150000
187,AC221,ICN,PEK,2020-04-04 14:00,2020-04-04 15:15,0,10,F,300000
188,AC221,ICN,PEK,2020-04-04 14:00,2020-04-04 15:15,0,10,B,200000
189,AC221,ICN,PEK,2020-04-04 14:00,2020-04-04 15:15,0,10,E,150000
190,AC202,PEK,ICN,2020-04-06 12:30,2020-04-06 13:45,0,10,F,300000
191,AC202,PEK,ICN,2020-04-06 12:30,2020-04-06 13:45,0,10,B,200000
192,AC202,PEK,ICN,2020-04-06 12:30,2020-04-06 13:45,0,10,E,150000
193,AC212,PEK,ICN,2020-04-08 13:30,2020-04-08 14:45,0,10,F,300000
194,AC212,PEK,ICN,2020-04-08 13:30,2020-04-08 14:45,0,10,B,200000
195,AC212,PEK,ICN,2020-04-08 13:30,2020-04-08 14:45,0,10,E,150000
196,AC222,PEK,ICN,2020-04-10 14:30,2020-04-10 15:45,0,10,F,300000
197,AC222,PEK,ICN,2020-04-10 14:30,2020-04-10 15:45,0,10,B,200000
198,AC222,PEK,ICN,2020-04-10 14:30,2020-04-10 15:45,0,10,E,150000
199,JA101,ICN,NRT,2020-04-04 15:00,2020-04-04 16:15,0,10,F,300000
200,JA101,ICN,NRT,2020-04-04 15:00,2020-04-04 16:15,0,10,B,200000
201,JA101,ICN,NRT,2020-04-04 15:00,2020-04-04 16:15,0,10,E,150000
202,JA111,ICN,NRT,2020-04-04 16:00,2020-04-04 17:15,0,10,F,300000
203,JA111,ICN,NRT,2020-04-04 16:00,2020-04-04 17:15,0,10,B,200000
204,JA111,ICN,NRT,2020-04-04 16:00,2020-04-04 17:15,0,10,E,150000
205,JA121,ICN,NRT,2020-04-04 17:00,2020-04-04 18:15,0,10,F,300000
206,JA121,ICN,NRT,2020-04-04 17:00,2020-04-04 18:15,0,10,B,200000
207,JA121,ICN,NRT,2020-04-04 17:00,2020-04-04 18:15,0,10,E,150000
208,JA102,NRT,ICN,2020-04-06 15:30,2020-04-06 16:45,0,10,F,300000
209,JA102,NRT,ICN,2020-04-06 15:30,2020-04-06 16:45,0,10,B,200000
210,JA102,NRT,ICN,2020-04-06 15:30,2020-04-06 16:45,0,10,E,150000
211,JA112,NRT,ICN,2020-04-08 16:30,2020-04-08 17:45,0,10,F,300000
212,JA112,NRT,ICN,2020-04-08 16:30,2020-04-08 17:45,0,10,B,200000
213,JA112,NRT,ICN,2020-04-08 16:30,2020-04-08 17:45,0,10,E,150000
214,JA122,NRT,ICN,2020-04-10 17:30,2020-04-10 18:45,0,10,F,300000
215,JA122,NRT,ICN,2020-04-10 17:30,2020-04-10 18:45,0,10,B,200000
216,JA122,NRT,ICN,2020-04-10 17:30,2020-04-10 18:45,0,10,E,150000
217,KA301,ICN,CJU,2020-04-05 9:00,2020-04-05 10:15,1,10,F,300000
218,KA301,ICN,CJU,2020-04-05 9:00,2020-04-05 10:15,1,10,B,200000
219,KA301,ICN,CJU,2020-04-05 9:00,2020-04-05 10:15,1,10,E,150000
220,KA311,ICN,CJU,2020-04-05 10:00,2020-04-05 11:15,1,10,F,300000
221,KA311,ICN,CJU,2020-04-05 10:00,2020-04-05 11:15,1,10,B,200000
222,KA311,ICN,CJU,2020-04-05 10:00,2020-04-05 11:15,1,10,E,150000
223,KA321,ICN,CJU,2020-04-05 11:00,2020-04-05 12:15,1,10,F,300000
224,KA321,ICN,CJU,2020-04-05 11:00,2020-04-05 12:15,1,10,B,200000
225,KA321,ICN,CJU,2020-04-05 11:00,2020-04-05 12:15,1,10,E,150000
226,KA302,CJU,ICN,2020-04-07 9:30,2020-04-07 10:45,1,10,F,300000
227,KA302,CJU,ICN,2020-04-07 9:30,2020-04-07 10:45,1,10,B,200000
228,KA302,CJU,ICN,2020-04-07 9:30,2020-04-07 10:45,1,10,E,150000
229,KA312,CJU,ICN,2020-04-09 10:30,2020-04-09 11:45,1,10,F,300000
230,KA312,CJU,ICN,2020-04-09 10:30,2020-04-09 11:45,1,10,B,200000
231,KA312,CJU,ICN,2020-04-09 10:30,2020-04-09 11:45,1,10,E,150000
232,KA322,CJU,ICN,2020-04-11 11:30,2020-04-11 12:45,1,10,F,300000
233,KA322,CJU,ICN,2020-04-11 11:30,2020-04-11 12:45,1,10,B,200000
234,KA322,CJU,ICN,2020-04-11 11:30,2020-04-11 12:45,1,10,E,150000
235,AC201,ICN,PEK,2020-04-05 12:00,2020-04-05 13:15,0,10,F,300000
236,AC201,ICN,PEK,2020-04-05 12:00,2020-04-05 13:15,0,10,B,200000
237,AC201,ICN,PEK,2020-04-05 12:00,2020-04-05 13:15,0,10,E,150000
238,AC211,ICN,PEK,2020-04-05 13:00,2020-04-05 14:15,0,10,F,300000
239,AC211,ICN,PEK,2020-04-05 13:00,2020-04-05 14:15,0,10,B,200000
240,AC211,ICN,PEK,2020-04-05 13:00,2020-04-05 14:15,0,10,E,150000
241,AC221,ICN,PEK,2020-04-05 14:00,2020-04-05 15:15,0,10,F,300000
242,AC221,ICN,PEK,2020-04-05 14:00,2020-04-05 15:15,0,10,B,200000
243,AC221,ICN,PEK,2020-04-05 14:00,2020-04-05 15:15,0,10,E,150000
244,AC202,PEK,ICN,2020-04-07 12:30,2020-04-07 13:45,0,10,F,300000
245,AC202,PEK,ICN,2020-04-07 12:30,2020-04-07 13:45,0,10,B,200000
246,AC202,PEK,ICN,2020-04-07 12:30,2020-04-07 13:45,0,10,E,150000
247,AC212,PEK,ICN,2020-04-09 13:30,2020-04-09 14:45,0,10,F,300000
248,AC212,PEK,ICN,2020-04-09 13:30,2020-04-09 14:45,0,10,B,200000
249,AC212,PEK,ICN,2020-04-09 13:30,2020-04-09 14:45,0,10,E,150000
250,AC222,PEK,ICN,2020-04-11 14:30,2020-04-11 15:45,0,10,F,300000
251,AC222,PEK,ICN,2020-04-11 14:30,2020-04-11 15:45,0,10,B,200000
252,AC222,PEK,ICN,2020-04-11 14:30,2020-04-11 15:45,0,10,E,150000
253,JA101,ICN,NRT,2020-04-05 15:00,2020-04-05 16:15,0,10,F,300000
254,JA101,ICN,NRT,2020-04-05 15:00,2020-04-05 16:15,0,10,B,200000
255,JA101,ICN,NRT,2020-04-05 15:00,2020-04-05 16:15,0,10,E,150000
256,JA111,ICN,NRT,2020-04-05 16:00,2020-04-05 17:15,0,10,F,300000
257,JA111,ICN,NRT,2020-04-05 16:00,2020-04-05 17:15,0,10,B,200000
258,JA111,ICN,NRT,2020-04-05 16:00,2020-04-05 17:15,0,10,E,150000
259,JA121,ICN,NRT,2020-04-05 17:00,2020-04-05 18:15,0,10,F,300000
260,JA121,ICN,NRT,2020-04-05 17:00,2020-04-05 18:15,0,10,B,200000
261,JA121,ICN,NRT,2020-04-05 17:00,2020-04-05 18:15,0,10,E,150000
262,JA102,NRT,ICN,2020-04-07 15:30,2020-04-07 16:45,0,10,F,300000
263,JA102,NRT,ICN,2020-04-07 15:30,2020-04-07 16:45,0,10,B,200000
264,JA102,NRT,ICN,2020-04-07 15:30,2020-04-07 16:45,0,10,E,150000
265,JA112,NRT,ICN,2020-04-09 16:30,2020-04-09 17:45,0,10,F,300000
266,JA112,NRT,ICN,2020-04-09 16:30,2020-04-09 17:45,0,10,B,200000
267,JA112,NRT,ICN,2020-04-09 16:30,2020-04-09 17:45,0,10,E,150000
268,JA122,NRT,ICN,2020-04-11 17:30,2020-04-11 18:45,0,10,F,300000
269,JA122,NRT,ICN,2020-04-11 17:30,2020-04-11 18:45,0,10,B,200000
270,JA122,NRT,ICN,2020-04-11 17:30,2020-04-11 18:45,0,10,E,150000
271,KA301,ICN,CJU,2020-04-06 9:00,2020-04-06 10:15,1,10,F,300000
272,KA301,ICN,CJU,2020-04-06 9:00,2020-04-06 10:15,1,10,B,200000
273,KA301,ICN,CJU,2020-04-06 9:00,2020-04-06 10:15,1,10,E,150000
274,KA311,ICN,CJU,2020-04-06 10:00,2020-04-06 11:15,1,10,F,300000
275,KA311,ICN,CJU,2020-04-06 10:00,2020-04-06 11:15,1,10,B,200000
276,KA311,ICN,CJU,2020-04-06 10:00,2020-04-06 11:15,1,10,E,150000
277,KA321,ICN,CJU,2020-04-06 11:00,2020-04-06 12:15,1,10,F,300000
278,KA321,ICN,CJU,2020-04-06 11:00,2020-04-06 12:15,1,10,B,200000
279,KA321,ICN,CJU,2020-04-06 11:00,2020-04-06 12:15,1,10,E,150000
280,KA302,CJU,ICN,2020-04-08 9:30,2020-04-08 10:45,1,10,F,300000
281,KA302,CJU,ICN,2020-04-08 9:30,2020-04-08 10:45,1,10,B,200000
282,KA302,CJU,ICN,2020-04-08 9:30,2020-04-08 10:45,1,10,E,150000
283,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,F,300000
284,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,B,200000
285,KA312,CJU,ICN,2020-04-10 10:30,2020-04-10 11:45,1,10,E,150000
286,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,F,300000
287,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,B,200000
288,KA322,CJU,ICN,2020-04-12 11:30,2020-04-12 12:45,1,10,E,150000
289,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,F,300000
290,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,B,200000
291,AC201,ICN,PEK,2020-04-06 12:00,2020-04-06 13:15,0,10,E,150000
292,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,F,300000
293,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,B,200000
294,AC211,ICN,PEK,2020-04-06 13:00,2020-04-06 14:15,0,10,E,150000
295,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,F,300000
296,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,B,200000
297,AC221,ICN,PEK,2020-04-06 14:00,2020-04-06 15:15,0,10,E,150000
298,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,F,300000
299,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,B,200000
300,AC202,PEK,ICN,2020-04-08 12:30,2020-04-08 13:45,0,10,E,150000
301,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,F,300000
302,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,B,200000
303,AC212,PEK,ICN,2020-04-10 13:30,2020-04-10 14:45,0,10,E,150000
304,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,F,300000
305,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,B,200000
306,AC222,PEK,ICN,2020-04-12 14:30,2020-04-12 15:45,0,10,E,150000
307,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,F,300000
308,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,B,200000
309,JA101,ICN,NRT,2020-04-06 15:00,2020-04-06 16:15,0,10,E,150000
310,JA111,ICN,NRT,2020-04-06 16:00,2020-04-06 17:15,0,10,F,300000
311,JA111,ICN,NRT,2020-04-06 16:00,2020-04-06 17:15,0,10,B,200000
